sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
5442	2721	unexpected	Mary idolized David because he	4	idolized	low	2	Mary	David	he
5443	2722	expected	John idolized David because he	4	idolized	low	2	John	David	he
5444	2722	unexpected	Sarah idolized David because he	4	idolized	low	2	Sarah	David	he
5445	2723	expected	John idolized Mary because he	4	idolized	low	2	John	Mary	he
5446	2723	unexpected	Sarah idolized Mary because he	4	idolized	low	2	Sarah	Mary	he
5447	2724	expected	John idolized Sarah because he	4	idolized	low	2	John	Sarah	he
5448	2724	unexpected	Mary idolized Sarah because he	4	idolized	low	2	Mary	Sarah	he
5449	2725	expected	David idolized John because he	4	idolized	low	2	David	John	he
5450	2725	unexpected	Mary idolized John because he	4	idolized	low	2	Mary	John	he
5451	2726	expected	David idolized John because he	4	idolized	low	2	David	John	he
5452	2726	unexpected	Sarah idolized John because he	4	idolized	low	2	Sarah	John	he
5453	2727	expected	David idolized Mary because he	4	idolized	low	2	David	Mary	he
5454	2727	unexpected	Sarah idolized Mary because he	4	idolized	low	2	Sarah	Mary	he
5455	2728	expected	David idolized Sarah because he	4	idolized	low	2	David	Sarah	he
5456	2728	unexpected	Mary idolized Sarah because he	4	idolized	low	2	Mary	Sarah	he
5457	2729	expected	Mary idolized John because she	4	idolized	low	2	Mary	John	she
5458	2729	unexpected	David idolized John because she	4	idolized	low	2	David	John	she
5459	2730	expected	Mary idolized David because she	4	idolized	low	2	Mary	David	she
5460	2730	unexpected	John idolized David because she	4	idolized	low	2	John	David	she
5461	2731	expected	Mary idolized Sarah because she	4	idolized	low	2	Mary	Sarah	she
5462	2731	unexpected	John idolized Sarah because she	4	idolized	low	2	John	Sarah	she
5463	2732	expected	Mary idolized Sarah because she	4	idolized	low	2	Mary	Sarah	she
5464	2732	unexpected	David idolized Sarah because she	4	idolized	low	2	David	Sarah	she
5465	2733	expected	Sarah idolized John because she	4	idolized	low	2	Sarah	John	she
5466	2733	unexpected	David idolized John because she	4	idolized	low	2	David	John	she
5467	2734	expected	Sarah idolized David because she	4	idolized	low	2	Sarah	David	she
5468	2734	unexpected	John idolized David because she	4	idolized	low	2	John	David	she
5469	2735	expected	Sarah idolized Mary because she	4	idolized	low	2	Sarah	Mary	she
5470	2735	unexpected	John idolized Mary because she	4	idolized	low	2	John	Mary	she
5471	2736	expected	Sarah idolized Mary because she	4	idolized	low	2	Sarah	Mary	she
5472	2736	unexpected	David idolized Mary because she	4	idolized	low	2	David	Mary	she
5473	2737	expected	John incensed David because he	4	incensed	low	5	John	David	he
5474	2737	unexpected	Mary incensed David because he	4	incensed	low	5	Mary	David	he
5475	2738	expected	John incensed David because he	4	incensed	low	5	John	David	he
5476	2738	unexpected	Sarah incensed David because he	4	incensed	low	5	Sarah	David	he
5477	2739	expected	John incensed Mary because he	4	incensed	low	5	John	Mary	he
5478	2739	unexpected	Sarah incensed Mary because he	4	incensed	low	5	Sarah	Mary	he
5479	2740	expected	John incensed Sarah because he	4	incensed	low	5	John	Sarah	he
5480	2740	unexpected	Mary incensed Sarah because he	4	incensed	low	5	Mary	Sarah	he
5481	2741	expected	David incensed John because he	4	incensed	low	5	David	John	he
5482	2741	unexpected	Mary incensed John because he	4	incensed	low	5	Mary	John	he
5483	2742	expected	David incensed John because he	4	incensed	low	5	David	John	he
5484	2742	unexpected	Sarah incensed John because he	4	incensed	low	5	Sarah	John	he
5485	2743	expected	David incensed Mary because he	4	incensed	low	5	David	Mary	he
5486	2743	unexpected	Sarah incensed Mary because he	4	incensed	low	5	Sarah	Mary	he
5487	2744	expected	David incensed Sarah because he	4	incensed	low	5	David	Sarah	he
5488	2744	unexpected	Mary incensed Sarah because he	4	incensed	low	5	Mary	Sarah	he
5489	2745	expected	Mary incensed John because she	4	incensed	low	5	Mary	John	she
5490	2745	unexpected	David incensed John because she	4	incensed	low	5	David	John	she
5491	2746	expected	Mary incensed David because she	4	incensed	low	5	Mary	David	she
5492	2746	unexpected	John incensed David because she	4	incensed	low	5	John	David	she
5493	2747	expected	Mary incensed Sarah because she	4	incensed	low	5	Mary	Sarah	she
5494	2747	unexpected	John incensed Sarah because she	4	incensed	low	5	John	Sarah	she
5495	2748	expected	Mary incensed Sarah because she	4	incensed	low	5	Mary	Sarah	she
5496	2748	unexpected	David incensed Sarah because she	4	incensed	low	5	David	Sarah	she
5497	2749	expected	Sarah incensed John because she	4	incensed	low	5	Sarah	John	she
5498	2749	unexpected	David incensed John because she	4	incensed	low	5	David	John	she
5499	2750	expected	Sarah incensed David because she	4	incensed	low	5	Sarah	David	she
5500	2750	unexpected	John incensed David because she	4	incensed	low	5	John	David	she
5501	2751	expected	Sarah incensed Mary because she	4	incensed	low	5	Sarah	Mary	she
5502	2751	unexpected	John incensed Mary because she	4	incensed	low	5	John	Mary	she
5503	2752	expected	Sarah incensed Mary because she	4	incensed	low	5	Sarah	Mary	she
5504	2752	unexpected	David incensed Mary because she	4	incensed	low	5	David	Mary	she
5505	2753	expected	John infuriated David because he	4	infuriated	low	1	John	David	he
5506	2753	unexpected	Mary infuriated David because he	4	infuriated	low	1	Mary	David	he
5507	2754	expected	John infuriated David because he	4	infuriated	low	1	John	David	he
5508	2754	unexpected	Sarah infuriated David because he	4	infuriated	low	1	Sarah	David	he
5509	2755	expected	John infuriated Mary because he	4	infuriated	low	1	John	Mary	he
5510	2755	unexpected	Sarah infuriated Mary because he	4	infuriated	low	1	Sarah	Mary	he
5511	2756	expected	John infuriated Sarah because he	4	infuriated	low	1	John	Sarah	he
5512	2756	unexpected	Mary infuriated Sarah because he	4	infuriated	low	1	Mary	Sarah	he
5513	2757	expected	David infuriated John because he	4	infuriated	low	1	David	John	he
5514	2757	unexpected	Mary infuriated John because he	4	infuriated	low	1	Mary	John	he
5515	2758	expected	David infuriated John because he	4	infuriated	low	1	David	John	he
5516	2758	unexpected	Sarah infuriated John because he	4	infuriated	low	1	Sarah	John	he
5517	2759	expected	David infuriated Mary because he	4	infuriated	low	1	David	Mary	he
5518	2759	unexpected	Sarah infuriated Mary because he	4	infuriated	low	1	Sarah	Mary	he
5519	2760	expected	David infuriated Sarah because he	4	infuriated	low	1	David	Sarah	he
5520	2760	unexpected	Mary infuriated Sarah because he	4	infuriated	low	1	Mary	Sarah	he
5521	2761	expected	Mary infuriated John because she	4	infuriated	low	1	Mary	John	she
5522	2761	unexpected	David infuriated John because she	4	infuriated	low	1	David	John	she
5523	2762	expected	Mary infuriated David because she	4	infuriated	low	1	Mary	David	she
5524	2762	unexpected	John infuriated David because she	4	infuriated	low	1	John	David	she
5525	2763	expected	Mary infuriated Sarah because she	4	infuriated	low	1	Mary	Sarah	she
5526	2763	unexpected	John infuriated Sarah because she	4	infuriated	low	1	John	Sarah	she
5527	2764	expected	Mary infuriated Sarah because she	4	infuriated	low	1	Mary	Sarah	she
5528	2764	unexpected	David infuriated Sarah because she	4	infuriated	low	1	David	Sarah	she
5529	2765	expected	Sarah infuriated John because she	4	infuriated	low	1	Sarah	John	she
5530	2765	unexpected	David infuriated John because she	4	infuriated	low	1	David	John	she
5531	2766	expected	Sarah infuriated David because she	4	infuriated	low	1	Sarah	David	she
5532	2766	unexpected	John infuriated David because she	4	infuriated	low	1	John	David	she
5533	2767	expected	Sarah infuriated Mary because she	4	infuriated	low	1	Sarah	Mary	she
5534	2767	unexpected	John infuriated Mary because she	4	infuriated	low	1	John	Mary	she
5535	2768	expected	Sarah infuriated Mary because she	4	infuriated	low	1	Sarah	Mary	she
5536	2768	unexpected	David infuriated Mary because she	4	infuriated	low	1	David	Mary	she
5537	2769	expected	John inspired David because he	4	inspired	low	6	John	David	he
5538	2769	unexpected	Mary inspired David because he	4	inspired	low	6	Mary	David	he
5539	2770	expected	John inspired David because he	4	inspired	low	6	John	David	he
5540	2770	unexpected	Sarah inspired David because he	4	inspired	low	6	Sarah	David	he
5541	2771	expected	John inspired Mary because he	4	inspired	low	6	John	Mary	he
5542	2771	unexpected	Sarah inspired Mary because he	4	inspired	low	6	Sarah	Mary	he
5543	2772	expected	John inspired Sarah because he	4	inspired	low	6	John	Sarah	he
5544	2772	unexpected	Mary inspired Sarah because he	4	inspired	low	6	Mary	Sarah	he
5545	2773	expected	David inspired John because he	4	inspired	low	6	David	John	he
5546	2773	unexpected	Mary inspired John because he	4	inspired	low	6	Mary	John	he
5547	2774	expected	David inspired John because he	4	inspired	low	6	David	John	he
5548	2774	unexpected	Sarah inspired John because he	4	inspired	low	6	Sarah	John	he
5549	2775	expected	David inspired Mary because he	4	inspired	low	6	David	Mary	he
5550	2775	unexpected	Sarah inspired Mary because he	4	inspired	low	6	Sarah	Mary	he
5551	2776	expected	David inspired Sarah because he	4	inspired	low	6	David	Sarah	he
5552	2776	unexpected	Mary inspired Sarah because he	4	inspired	low	6	Mary	Sarah	he
5553	2777	expected	Mary inspired John because she	4	inspired	low	6	Mary	John	she
5554	2777	unexpected	David inspired John because she	4	inspired	low	6	David	John	she
5555	2778	expected	Mary inspired David because she	4	inspired	low	6	Mary	David	she
5556	2778	unexpected	John inspired David because she	4	inspired	low	6	John	David	she
5557	2779	expected	Mary inspired Sarah because she	4	inspired	low	6	Mary	Sarah	she
5558	2779	unexpected	John inspired Sarah because she	4	inspired	low	6	John	Sarah	she
5559	2780	expected	Mary inspired Sarah because she	4	inspired	low	6	Mary	Sarah	she
5560	2780	unexpected	David inspired Sarah because she	4	inspired	low	6	David	Sarah	she
5561	2781	expected	Sarah inspired John because she	4	inspired	low	6	Sarah	John	she
5562	2781	unexpected	David inspired John because she	4	inspired	low	6	David	John	she
5563	2782	expected	Sarah inspired David because she	4	inspired	low	6	Sarah	David	she
5564	2782	unexpected	John inspired David because she	4	inspired	low	6	John	David	she
5565	2783	expected	Sarah inspired Mary because she	4	inspired	low	6	Sarah	Mary	she
5566	2783	unexpected	John inspired Mary because she	4	inspired	low	6	John	Mary	she
5567	2784	expected	Sarah inspired Mary because she	4	inspired	low	6	Sarah	Mary	she
5568	2784	unexpected	David inspired Mary because she	4	inspired	low	6	David	Mary	she
5569	2785	expected	John instructed David because he	4	instructed	low	14	John	David	he
5570	2785	unexpected	Mary instructed David because he	4	instructed	low	14	Mary	David	he
5571	2786	expected	John instructed David because he	4	instructed	low	14	John	David	he
5572	2786	unexpected	Sarah instructed David because he	4	instructed	low	14	Sarah	David	he
5573	2787	expected	John instructed Mary because he	4	instructed	low	14	John	Mary	he
5574	2787	unexpected	Sarah instructed Mary because he	4	instructed	low	14	Sarah	Mary	he
5575	2788	expected	John instructed Sarah because he	4	instructed	low	14	John	Sarah	he
5576	2788	unexpected	Mary instructed Sarah because he	4	instructed	low	14	Mary	Sarah	he
5577	2789	expected	David instructed John because he	4	instructed	low	14	David	John	he
5578	2789	unexpected	Mary instructed John because he	4	instructed	low	14	Mary	John	he
5579	2790	expected	David instructed John because he	4	instructed	low	14	David	John	he
5580	2790	unexpected	Sarah instructed John because he	4	instructed	low	14	Sarah	John	he
5581	2791	expected	David instructed Mary because he	4	instructed	low	14	David	Mary	he
5582	2791	unexpected	Sarah instructed Mary because he	4	instructed	low	14	Sarah	Mary	he
5583	2792	expected	David instructed Sarah because he	4	instructed	low	14	David	Sarah	he
5584	2792	unexpected	Mary instructed Sarah because he	4	instructed	low	14	Mary	Sarah	he
5585	2793	expected	Mary instructed John because she	4	instructed	low	14	Mary	John	she
5586	2793	unexpected	David instructed John because she	4	instructed	low	14	David	John	she
5587	2794	expected	Mary instructed David because she	4	instructed	low	14	Mary	David	she
5588	2794	unexpected	John instructed David because she	4	instructed	low	14	John	David	she
5589	2795	expected	Mary instructed Sarah because she	4	instructed	low	14	Mary	Sarah	she
5590	2795	unexpected	John instructed Sarah because she	4	instructed	low	14	John	Sarah	she
5591	2796	expected	Mary instructed Sarah because she	4	instructed	low	14	Mary	Sarah	she
5592	2796	unexpected	David instructed Sarah because she	4	instructed	low	14	David	Sarah	she
5593	2797	expected	Sarah instructed John because she	4	instructed	low	14	Sarah	John	she
5594	2797	unexpected	David instructed John because she	4	instructed	low	14	David	John	she
5595	2798	expected	Sarah instructed David because she	4	instructed	low	14	Sarah	David	she
5596	2798	unexpected	John instructed David because she	4	instructed	low	14	John	David	she
5597	2799	expected	Sarah instructed Mary because she	4	instructed	low	14	Sarah	Mary	she
5598	2799	unexpected	John instructed Mary because she	4	instructed	low	14	John	Mary	she
5599	2800	expected	Sarah instructed Mary because she	4	instructed	low	14	Sarah	Mary	she
5600	2800	unexpected	David instructed Mary because she	4	instructed	low	14	David	Mary	she
5601	2801	expected	John insulted David because he	4	insulted	low	20	John	David	he
5602	2801	unexpected	Mary insulted David because he	4	insulted	low	20	Mary	David	he
5603	2802	expected	John insulted David because he	4	insulted	low	20	John	David	he
5604	2802	unexpected	Sarah insulted David because he	4	insulted	low	20	Sarah	David	he
5605	2803	expected	John insulted Mary because he	4	insulted	low	20	John	Mary	he
5606	2803	unexpected	Sarah insulted Mary because he	4	insulted	low	20	Sarah	Mary	he
5607	2804	expected	John insulted Sarah because he	4	insulted	low	20	John	Sarah	he
5608	2804	unexpected	Mary insulted Sarah because he	4	insulted	low	20	Mary	Sarah	he
5609	2805	expected	David insulted John because he	4	insulted	low	20	David	John	he
5610	2805	unexpected	Mary insulted John because he	4	insulted	low	20	Mary	John	he
5611	2806	expected	David insulted John because he	4	insulted	low	20	David	John	he
5612	2806	unexpected	Sarah insulted John because he	4	insulted	low	20	Sarah	John	he
5613	2807	expected	David insulted Mary because he	4	insulted	low	20	David	Mary	he
5614	2807	unexpected	Sarah insulted Mary because he	4	insulted	low	20	Sarah	Mary	he
5615	2808	expected	David insulted Sarah because he	4	insulted	low	20	David	Sarah	he
5616	2808	unexpected	Mary insulted Sarah because he	4	insulted	low	20	Mary	Sarah	he
5617	2809	expected	Mary insulted John because she	4	insulted	low	20	Mary	John	she
5618	2809	unexpected	David insulted John because she	4	insulted	low	20	David	John	she
5619	2810	expected	Mary insulted David because she	4	insulted	low	20	Mary	David	she
5620	2810	unexpected	John insulted David because she	4	insulted	low	20	John	David	she
5621	2811	expected	Mary insulted Sarah because she	4	insulted	low	20	Mary	Sarah	she
5622	2811	unexpected	John insulted Sarah because she	4	insulted	low	20	John	Sarah	she
5623	2812	expected	Mary insulted Sarah because she	4	insulted	low	20	Mary	Sarah	she
5624	2812	unexpected	David insulted Sarah because she	4	insulted	low	20	David	Sarah	she
5625	2813	expected	Sarah insulted John because she	4	insulted	low	20	Sarah	John	she
5626	2813	unexpected	David insulted John because she	4	insulted	low	20	David	John	she
