sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
3038	1519	unexpected	John lied to Mary because she	5	lied to	high	133	Sarah	John	she
3039	1520	expected	Sarah lied to Mary because she	5	lied to	high	133	Sarah	Mary	she
3040	1520	unexpected	David lied to Mary because she	5	lied to	high	133	Sarah	David	she
3041	1521	expected	John liked David because he	4	liked	low	0	John	David	he
3042	1521	unexpected	Mary liked David because he	4	liked	low	0	John	Mary	he
3043	1522	expected	John liked David because he	4	liked	low	0	John	David	he
3044	1522	unexpected	Sarah liked David because he	4	liked	low	0	John	Sarah	he
3045	1523	expected	David liked John because he	4	liked	low	0	David	John	he
3046	1523	unexpected	Mary liked John because he	4	liked	low	0	David	Mary	he
3047	1524	expected	David liked John because he	4	liked	low	0	David	John	he
3048	1524	unexpected	Sarah liked John because he	4	liked	low	0	David	Sarah	he
3049	1525	expected	Mary liked Sarah because she	4	liked	low	0	Mary	Sarah	she
3050	1525	unexpected	John liked Sarah because she	4	liked	low	0	Mary	John	she
3051	1526	expected	Mary liked Sarah because she	4	liked	low	0	Mary	Sarah	she
3052	1526	unexpected	David liked Sarah because she	4	liked	low	0	Mary	David	she
3053	1527	expected	Sarah liked Mary because she	4	liked	low	0	Sarah	Mary	she
3054	1527	unexpected	John liked Mary because she	4	liked	low	0	Sarah	John	she
3055	1528	expected	Sarah liked Mary because she	4	liked	low	0	Sarah	Mary	she
3056	1528	unexpected	David liked Mary because she	4	liked	low	0	Sarah	David	she
3057	1529	expected	John loathed David because he	4	loathed	low	9	John	David	he
3058	1529	unexpected	Mary loathed David because he	4	loathed	low	9	John	Mary	he
3059	1530	expected	John loathed David because he	4	loathed	low	9	John	David	he
3060	1530	unexpected	Sarah loathed David because he	4	loathed	low	9	John	Sarah	he
3061	1531	expected	David loathed John because he	4	loathed	low	9	David	John	he
3062	1531	unexpected	Mary loathed John because he	4	loathed	low	9	David	Mary	he
3063	1532	expected	David loathed John because he	4	loathed	low	9	David	John	he
3064	1532	unexpected	Sarah loathed John because he	4	loathed	low	9	David	Sarah	he
3065	1533	expected	Mary loathed Sarah because she	4	loathed	low	9	Mary	Sarah	she
3066	1533	unexpected	John loathed Sarah because she	4	loathed	low	9	Mary	John	she
3067	1534	expected	Mary loathed Sarah because she	4	loathed	low	9	Mary	Sarah	she
3068	1534	unexpected	David loathed Sarah because she	4	loathed	low	9	Mary	David	she
3069	1535	expected	Sarah loathed Mary because she	4	loathed	low	9	Sarah	Mary	she
3070	1535	unexpected	John loathed Mary because she	4	loathed	low	9	Sarah	John	she
3071	1536	expected	Sarah loathed Mary because she	4	loathed	low	9	Sarah	Mary	she
3072	1536	unexpected	David loathed Mary because she	4	loathed	low	9	Sarah	David	she
3073	1537	expected	John loved David because he	4	loved	high	284	John	David	he
3074	1537	unexpected	Mary loved David because he	4	loved	high	284	John	Mary	he
3075	1538	expected	John loved David because he	4	loved	high	284	John	David	he
3076	1538	unexpected	Sarah loved David because he	4	loved	high	284	John	Sarah	he
3077	1539	expected	David loved John because he	4	loved	high	284	David	John	he
3078	1539	unexpected	Mary loved John because he	4	loved	high	284	David	Mary	he
3079	1540	expected	David loved John because he	4	loved	high	284	David	John	he
3080	1540	unexpected	Sarah loved John because he	4	loved	high	284	David	Sarah	he
3081	1541	expected	Mary loved Sarah because she	4	loved	high	284	Mary	Sarah	she
3082	1541	unexpected	John loved Sarah because she	4	loved	high	284	Mary	John	she
3083	1542	expected	Mary loved Sarah because she	4	loved	high	284	Mary	Sarah	she
3084	1542	unexpected	David loved Sarah because she	4	loved	high	284	Mary	David	she
3085	1543	expected	Sarah loved Mary because she	4	loved	high	284	Sarah	Mary	she
3086	1543	unexpected	John loved Mary because she	4	loved	high	284	Sarah	John	she
3087	1544	expected	Sarah loved Mary because she	4	loved	high	284	Sarah	Mary	she
3088	1544	unexpected	David loved Mary because she	4	loved	high	284	Sarah	David	she
3089	1545	expected	John maddened David because he	4	maddened	low	2	John	David	he
3090	1545	unexpected	Mary maddened David because he	4	maddened	low	2	John	Mary	he
3091	1546	expected	John maddened David because he	4	maddened	low	2	John	David	he
3092	1546	unexpected	Sarah maddened David because he	4	maddened	low	2	John	Sarah	he
3093	1547	expected	David maddened John because he	4	maddened	low	2	David	John	he
3094	1547	unexpected	Mary maddened John because he	4	maddened	low	2	David	Mary	he
3095	1548	expected	David maddened John because he	4	maddened	low	2	David	John	he
3096	1548	unexpected	Sarah maddened John because he	4	maddened	low	2	David	Sarah	he
3097	1549	expected	Mary maddened Sarah because she	4	maddened	low	2	Mary	Sarah	she
3098	1549	unexpected	John maddened Sarah because she	4	maddened	low	2	Mary	John	she
3099	1550	expected	Mary maddened Sarah because she	4	maddened	low	2	Mary	Sarah	she
3100	1550	unexpected	David maddened Sarah because she	4	maddened	low	2	Mary	David	she
3101	1551	expected	Sarah maddened Mary because she	4	maddened	low	2	Sarah	Mary	she
3102	1551	unexpected	John maddened Mary because she	4	maddened	low	2	Sarah	John	she
3103	1552	expected	Sarah maddened Mary because she	4	maddened	low	2	Sarah	Mary	she
3104	1552	unexpected	David maddened Mary because she	4	maddened	low	2	Sarah	David	she
3105	1553	expected	John married David because he	4	married	high	195	John	David	he
3106	1553	unexpected	Mary married David because he	4	married	high	195	John	Mary	he
3107	1554	expected	John married David because he	4	married	high	195	John	David	he
3108	1554	unexpected	Sarah married David because he	4	married	high	195	John	Sarah	he
3109	1555	expected	David married John because he	4	married	high	195	David	John	he
3110	1555	unexpected	Mary married John because he	4	married	high	195	David	Mary	he
3111	1556	expected	David married John because he	4	married	high	195	David	John	he
3112	1556	unexpected	Sarah married John because he	4	married	high	195	David	Sarah	he
3113	1557	expected	Mary married Sarah because she	4	married	high	195	Mary	Sarah	she
3114	1557	unexpected	John married Sarah because she	4	married	high	195	Mary	John	she
3115	1558	expected	Mary married Sarah because she	4	married	high	195	Mary	Sarah	she
3116	1558	unexpected	David married Sarah because she	4	married	high	195	Mary	David	she
3117	1559	expected	Sarah married Mary because she	4	married	high	195	Sarah	Mary	she
3118	1559	unexpected	John married Mary because she	4	married	high	195	Sarah	John	she
3119	1560	expected	Sarah married Mary because she	4	married	high	195	Sarah	Mary	she
3120	1560	unexpected	David married Mary because she	4	married	high	195	Sarah	David	she
3121	1561	expected	John mesmerised David because he	4	mesmerised	low	8	John	David	he
3122	1561	unexpected	Mary mesmerised David because he	4	mesmerised	low	8	John	Mary	he
3123	1562	expected	John mesmerised David because he	4	mesmerised	low	8	John	David	he
3124	1562	unexpected	Sarah mesmerised David because he	4	mesmerised	low	8	John	Sarah	he
3125	1563	expected	David mesmerised John because he	4	mesmerised	low	8	David	John	he
3126	1563	unexpected	Mary mesmerised John because he	4	mesmerised	low	8	David	Mary	he
3127	1564	expected	David mesmerised John because he	4	mesmerised	low	8	David	John	he
3128	1564	unexpected	Sarah mesmerised John because he	4	mesmerised	low	8	David	Sarah	he
3129	1565	expected	Mary mesmerised Sarah because she	4	mesmerised	low	8	Mary	Sarah	she
3130	1565	unexpected	John mesmerised Sarah because she	4	mesmerised	low	8	Mary	John	she
3131	1566	expected	Mary mesmerised Sarah because she	4	mesmerised	low	8	Mary	Sarah	she
3132	1566	unexpected	David mesmerised Sarah because she	4	mesmerised	low	8	Mary	David	she
3133	1567	expected	Sarah mesmerised Mary because she	4	mesmerised	low	8	Sarah	Mary	she
3134	1567	unexpected	John mesmerised Mary because she	4	mesmerised	low	8	Sarah	John	she
3135	1568	expected	Sarah mesmerised Mary because she	4	mesmerised	low	8	Sarah	Mary	she
3136	1568	unexpected	David mesmerised Mary because she	4	mesmerised	low	8	Sarah	David	she
3137	1569	expected	John met David because he	4	met	high	530	John	David	he
3138	1569	unexpected	Mary met David because he	4	met	high	530	John	Mary	he
3139	1570	expected	John met David because he	4	met	high	530	John	David	he
3140	1570	unexpected	Sarah met David because he	4	met	high	530	John	Sarah	he
3141	1571	expected	David met John because he	4	met	high	530	David	John	he
3142	1571	unexpected	Mary met John because he	4	met	high	530	David	Mary	he
3143	1572	expected	David met John because he	4	met	high	530	David	John	he
3144	1572	unexpected	Sarah met John because he	4	met	high	530	David	Sarah	he
3145	1573	expected	Mary met Sarah because she	4	met	high	530	Mary	Sarah	she
3146	1573	unexpected	John met Sarah because she	4	met	high	530	Mary	John	she
3147	1574	expected	Mary met Sarah because she	4	met	high	530	Mary	Sarah	she
3148	1574	unexpected	David met Sarah because she	4	met	high	530	Mary	David	she
3149	1575	expected	Sarah met Mary because she	4	met	high	530	Sarah	Mary	she
3150	1575	unexpected	John met Mary because she	4	met	high	530	Sarah	John	she
3151	1576	expected	Sarah met Mary because she	4	met	high	530	Sarah	Mary	she
3152	1576	unexpected	David met Mary because she	4	met	high	530	Sarah	David	she
3153	1577	expected	John missed David because he	4	missed	high	83	John	David	he
3154	1577	unexpected	Mary missed David because he	4	missed	high	83	John	Mary	he
3155	1578	expected	John missed David because he	4	missed	high	83	John	David	he
3156	1578	unexpected	Sarah missed David because he	4	missed	high	83	John	Sarah	he
3157	1579	expected	David missed John because he	4	missed	high	83	David	John	he
3158	1579	unexpected	Mary missed John because he	4	missed	high	83	David	Mary	he
3159	1580	expected	David missed John because he	4	missed	high	83	David	John	he
3160	1580	unexpected	Sarah missed John because he	4	missed	high	83	David	Sarah	he
3161	1581	expected	Mary missed Sarah because she	4	missed	high	83	Mary	Sarah	she
3162	1581	unexpected	John missed Sarah because she	4	missed	high	83	Mary	John	she
3163	1582	expected	Mary missed Sarah because she	4	missed	high	83	Mary	Sarah	she
3164	1582	unexpected	David missed Sarah because she	4	missed	high	83	Mary	David	she
3165	1583	expected	Sarah missed Mary because she	4	missed	high	83	Sarah	Mary	she
3166	1583	unexpected	John missed Mary because she	4	missed	high	83	Sarah	John	she
3167	1584	expected	Sarah missed Mary because she	4	missed	high	83	Sarah	Mary	she
3168	1584	unexpected	David missed Mary because she	4	missed	high	83	Sarah	David	she
3169	1585	expected	John mocked David because he	4	mocked	low	3	John	David	he
3170	1585	unexpected	Mary mocked David because he	4	mocked	low	3	John	Mary	he
3171	1586	expected	John mocked David because he	4	mocked	low	3	John	David	he
3172	1586	unexpected	Sarah mocked David because he	4	mocked	low	3	John	Sarah	he
3173	1587	expected	David mocked John because he	4	mocked	low	3	David	John	he
3174	1587	unexpected	Mary mocked John because he	4	mocked	low	3	David	Mary	he
3175	1588	expected	David mocked John because he	4	mocked	low	3	David	John	he
3176	1588	unexpected	Sarah mocked John because he	4	mocked	low	3	David	Sarah	he
3177	1589	expected	Mary mocked Sarah because she	4	mocked	low	3	Mary	Sarah	she
3178	1589	unexpected	John mocked Sarah because she	4	mocked	low	3	Mary	John	she
3179	1590	expected	Mary mocked Sarah because she	4	mocked	low	3	Mary	Sarah	she
3180	1590	unexpected	David mocked Sarah because she	4	mocked	low	3	Mary	David	she
3181	1591	expected	Sarah mocked Mary because she	4	mocked	low	3	Sarah	Mary	she
3182	1591	unexpected	John mocked Mary because she	4	mocked	low	3	Sarah	John	she
3183	1592	expected	Sarah mocked Mary because she	4	mocked	low	3	Sarah	Mary	she
3184	1592	unexpected	David mocked Mary because she	4	mocked	low	3	Sarah	David	she
3185	1593	expected	John mollified David because he	4	mollified	low	2	John	David	he
3186	1593	unexpected	Mary mollified David because he	4	mollified	low	2	John	Mary	he
3187	1594	expected	John mollified David because he	4	mollified	low	2	John	David	he
3188	1594	unexpected	Sarah mollified David because he	4	mollified	low	2	John	Sarah	he
3189	1595	expected	David mollified John because he	4	mollified	low	2	David	John	he
3190	1595	unexpected	Mary mollified John because he	4	mollified	low	2	David	Mary	he
3191	1596	expected	David mollified John because he	4	mollified	low	2	David	John	he
3192	1596	unexpected	Sarah mollified John because he	4	mollified	low	2	David	Sarah	he
3193	1597	expected	Mary mollified Sarah because she	4	mollified	low	2	Mary	Sarah	she
3194	1597	unexpected	John mollified Sarah because she	4	mollified	low	2	Mary	John	she
3195	1598	expected	Mary mollified Sarah because she	4	mollified	low	2	Mary	Sarah	she
3196	1598	unexpected	David mollified Sarah because she	4	mollified	low	2	Mary	David	she
3197	1599	expected	Sarah mollified Mary because she	4	mollified	low	2	Sarah	Mary	she
3198	1599	unexpected	John mollified Mary because she	4	mollified	low	2	Sarah	John	she
3199	1600	expected	Sarah mollified Mary because she	4	mollified	low	2	Sarah	Mary	she
3200	1600	unexpected	David mollified Mary because she	4	mollified	low	2	Sarah	David	she
3201	1601	expected	John mourned David because he	4	mourned	low	10	John	David	he
3202	1601	unexpected	Mary mourned David because he	4	mourned	low	10	John	Mary	he
3203	1602	expected	John mourned David because he	4	mourned	low	10	John	David	he
3204	1602	unexpected	Sarah mourned David because he	4	mourned	low	10	John	Sarah	he
3205	1603	expected	David mourned John because he	4	mourned	low	10	David	John	he
3206	1603	unexpected	Mary mourned John because he	4	mourned	low	10	David	Mary	he
3207	1604	expected	David mourned John because he	4	mourned	low	10	David	John	he
3208	1604	unexpected	Sarah mourned John because he	4	mourned	low	10	David	Sarah	he
3209	1605	expected	Mary mourned Sarah because she	4	mourned	low	10	Mary	Sarah	she
3210	1605	unexpected	John mourned Sarah because she	4	mourned	low	10	Mary	John	she
3211	1606	expected	Mary mourned Sarah because she	4	mourned	low	10	Mary	Sarah	she
3212	1606	unexpected	David mourned Sarah because she	4	mourned	low	10	Mary	David	she
3213	1607	expected	Sarah mourned Mary because she	4	mourned	low	10	Sarah	Mary	she
3214	1607	unexpected	John mourned Mary because she	4	mourned	low	10	Sarah	John	she
3215	1608	expected	Sarah mourned Mary because she	4	mourned	low	10	Sarah	Mary	she
3216	1608	unexpected	David mourned Mary because she	4	mourned	low	10	Sarah	David	she
3217	1609	expected	John moved David because he	4	moved	high	628	John	David	he
3218	1609	unexpected	Mary moved David because he	4	moved	high	628	John	Mary	he
3219	1610	expected	John moved David because he	4	moved	high	628	John	David	he
3220	1610	unexpected	Sarah moved David because he	4	moved	high	628	John	Sarah	he
3221	1611	expected	David moved John because he	4	moved	high	628	David	John	he
3222	1611	unexpected	Mary moved John because he	4	moved	high	628	David	Mary	he
3223	1612	expected	David moved John because he	4	moved	high	628	David	John	he
3224	1612	unexpected	Sarah moved John because he	4	moved	high	628	David	Sarah	he
3225	1613	expected	Mary moved Sarah because she	4	moved	high	628	Mary	Sarah	she
